stop_id,ZDEr_ID_REF_A
StopPoint:12:3386,16020
StopPoint:12:3387,33975
StopPoint:12:3388,33974
StopPoint:12:3391,16023
StopPoint:12:3392,16024
StopPoint:12:3393,16025
StopPoint:12:3394,16026
StopPoint:12:3397,16027
StopPoint:12:3398,16028
StopPoint:12:3403,16029
StopPoint:12:3404,16030
StopPoint:12:3417,20154
StopPoint:12:3418,18746
StopPoint:12:3431,16035
StopPoint:12:3432,16036
StopPoint:12:3445,16037
StopPoint:12:3446,16038
StopPoint:12:3451,16039
StopPoint:12:3452,16040
StopPoint:12:3453,16041
StopPoint:12:3454,16042
StopPoint:12:3455,18747
StopPoint:12:3456,425110
StopPoint:12:3457,16043
StopPoint:12:3458,16044
StopPoint:12:3483,33667
StopPoint:12:3484,33668
StopPoint:12:3487,16050
StopPoint:12:3491,33669
StopPoint:12:3492,33670
StopPoint:12:3493,33675
StopPoint:12:3494,33676
StopPoint:12:3497,16057
StopPoint:12:3498,33680
StopPoint:12:3502,21677
StopPoint:12:3515,16062
StopPoint:12:3516,16063
StopPoint:12:3521,16064
StopPoint:12:3522,16065
StopPoint:12:3531,21678
StopPoint:12:3532,21679
StopPoint:12:3533,16066
StopPoint:12:3534,16067
StopPoint:12:3535,16068
StopPoint:12:3536,16069
StopPoint:12:3538,16071
StopPoint:12:3551,16072
StopPoint:12:3552,16073
StopPoint:12:3555,16075
StopPoint:12:3556,16075
StopPoint:12:3561,16076
StopPoint:12:3562,16077
StopPoint:12:3563,34003
StopPoint:12:3564,34004
StopPoint:12:3571,16080
StopPoint:12:3572,16081
StopPoint:12:3573,16082
StopPoint:12:3574,16083
StopPoint:12:3575,16084
StopPoint:12:3576,16085
StopPoint:12:3583,16088
StopPoint:12:3584,16089
StopPoint:12:3591,16090
StopPoint:12:3592,16091
StopPoint:12:3593,16092
StopPoint:12:3594,16093
StopPoint:12:3595,16094
StopPoint:12:3597,16096
StopPoint:12:3598,16097
StopPoint:12:3603,16100
StopPoint:12:3604,16101
StopPoint:12:3613,16104
StopPoint:12:3614,16105
StopPoint:12:3615,16106
StopPoint:12:3616,16107
StopPoint:12:3637,16112
StopPoint:12:3645,16114
StopPoint:12:3646,16115
StopPoint:12:3651,7186
StopPoint:12:3652,16117
StopPoint:12:3655,16118
StopPoint:12:3656,16119
StopPoint:12:3657,16120
StopPoint:12:3658,16121
StopPoint:12:3661,16122
StopPoint:12:3662,16123
StopPoint:12:3667,16126
StopPoint:12:3668,16127
StopPoint:12:3671,16128
StopPoint:12:3672,16129
StopPoint:12:3673,414453
StopPoint:12:3674,414454
StopPoint:12:3675,22725
StopPoint:12:3676,22726
StopPoint:12:3679,24969
StopPoint:12:3681,24970
StopPoint:12:3682,24971
StopPoint:12:3702,16130
StopPoint:12:3725,16131
StopPoint:12:3726,16132
StopPoint:12:3741,16135
StopPoint:12:3891,16136
StopPoint:12:3892,16137
StopPoint:12:3903,16138
StopPoint:12:3905,16139
StopPoint:12:3906,16140
StopPoint:12:3915,16143
StopPoint:12:3916,16144
StopPoint:12:3917,16145
StopPoint:12:3918,16146
StopPoint:12:3921,16147
StopPoint:12:3923,426387
StopPoint:12:3924,426390
StopPoint:12:3935,16149
StopPoint:12:3936,16150
StopPoint:12:3937,426522
StopPoint:12:3938,16151
StopPoint:12:3975,16152
StopPoint:12:3976,16153
StopPoint:12:3977,16154
StopPoint:12:3982,20156
StopPoint:12:3985,16155
StopPoint:12:3992,16156
StopPoint:12:3993,16157
StopPoint:12:4003,16158
StopPoint:12:4005,16159
StopPoint:12:4006,16160
StopPoint:12:4007,16161
StopPoint:12:4014,34087
StopPoint:12:4015,34086
StopPoint:12:4021,16164
StopPoint:12:4023,16165
StopPoint:12:4024,16166
StopPoint:12:4031,16168
StopPoint:12:4032,16169
StopPoint:12:4034,16170
StopPoint:12:4040,16171
StopPoint:12:4050,16172
StopPoint:12:4982,16173
StopPoint:12:4983,16174
StopPoint:12:4984,16175
StopPoint:12:4985,16176
StopPoint:12:4986,33677
StopPoint:12:4987,16178
StopPoint:12:4988,16179
StopPoint:12:4991,33678
StopPoint:12:4992,16181
StopPoint:12:4993,16182
StopPoint:12:4994,16183
StopPoint:12:4995,16184
StopPoint:12:4999,16186
StopPoint:12:5000,426530
StopPoint:12:5002,426523
StopPoint:12:5003,426527
StopPoint:12:5004,426536
StopPoint:12:5005,426534
StopPoint:12:5006,426537
StopPoint:12:5007,426538
StopPoint:12:5014,426531
StopPoint:12:5015,426531
StopPoint:12:5050,426517
StopPoint:12:5051,
StopPoint:12:5052,
StopPoint:12:5053,426519
StopPoint:13:1,14841
StopPoint:13:100,22284
StopPoint:13:101,14903
StopPoint:13:102,22285
StopPoint:13:104,22286
StopPoint:13:105,14904
StopPoint:13:106,14905
StopPoint:13:108,14906
StopPoint:13:109,14907
StopPoint:13:11,16347
StopPoint:13:110,14908
StopPoint:13:111,14909
StopPoint:13:119,14910
StopPoint:13:12,35948
StopPoint:13:120,14911
StopPoint:13:123,19833
StopPoint:13:124,14914
StopPoint:13:125,14915
StopPoint:13:126,14916
StopPoint:13:127,14917
StopPoint:13:128,14918
StopPoint:13:129,6355
StopPoint:13:13,35949
StopPoint:13:130,14920
StopPoint:13:131,14921
StopPoint:13:134,
StopPoint:13:1347,35961
StopPoint:13:1348,35962
StopPoint:13:1349,35963
StopPoint:13:1350,35964
StopPoint:13:1351,35965
StopPoint:13:1352,35966
StopPoint:13:1353,422556
StopPoint:13:14,14847
StopPoint:13:145,14923
StopPoint:13:146,14924
StopPoint:13:147,14925
StopPoint:13:148,14926
StopPoint:13:149,6724
StopPoint:13:15,14848
StopPoint:13:150,20171
StopPoint:13:151,14929
StopPoint:13:152,14930
StopPoint:13:153,14931
StopPoint:13:154,14932
StopPoint:13:155,17031
StopPoint:13:156,17032
StopPoint:13:161,14933
StopPoint:13:162,14934
StopPoint:13:163,14935
StopPoint:13:164,14936
StopPoint:13:165,6720
StopPoint:13:166,6721
StopPoint:13:169,14939
StopPoint:13:170,14940
StopPoint:13:171,14941
StopPoint:13:172,14942
StopPoint:13:175,14943
StopPoint:13:176,14944
StopPoint:13:179,424417
StopPoint:13:180,14946
StopPoint:13:182,14947
StopPoint:13:184,14948
StopPoint:13:185,14949
StopPoint:13:186,14950
StopPoint:13:188,14951
StopPoint:13:189,35952
StopPoint:13:190,35953
StopPoint:13:191,14952
StopPoint:13:194,14953
StopPoint:13:197,14954
StopPoint:13:198,14955
StopPoint:13:2,14842
StopPoint:13:20,14850
StopPoint:13:200,14956
StopPoint:13:201,14957
StopPoint:13:204,14958
StopPoint:13:205,14959
StopPoint:13:206,14960
StopPoint:13:207,14961
StopPoint:13:208,14962
StopPoint:13:209,14963
StopPoint:13:210,14964
StopPoint:13:212,35954
StopPoint:13:213,35955
StopPoint:13:214,14965
StopPoint:13:215,14966
StopPoint:13:218,14967
StopPoint:13:219,14968
StopPoint:13:22,14850
StopPoint:13:220,14969
StopPoint:13:222,14970
StopPoint:13:223,16353
StopPoint:13:226,19757
StopPoint:13:23,14851
StopPoint:13:230,14973
StopPoint:13:231,14974
StopPoint:13:232,14975
StopPoint:13:233,14976
StopPoint:13:236,14977
StopPoint:13:237,14978
StopPoint:13:24,14852
StopPoint:13:241,6329
StopPoint:13:242,6328
StopPoint:13:244,14981
StopPoint:13:245,14982
StopPoint:13:246,14983
StopPoint:13:247,14984
StopPoint:13:251,14986
StopPoint:13:252,14987
StopPoint:13:254,16603
StopPoint:13:255,14989
StopPoint:13:258,14990
StopPoint:13:259,14991
StopPoint:13:260,16361
StopPoint:13:261,16360
StopPoint:13:264,14994
StopPoint:13:265,14995
StopPoint:13:266,14996
StopPoint:13:267,14997
StopPoint:13:269,14998
StopPoint:13:27,14853
StopPoint:13:271,14999
StopPoint:13:272,15000
StopPoint:13:273,15001
StopPoint:13:274,15002
StopPoint:13:275,15003
StopPoint:13:278,15004
StopPoint:13:279,15005
StopPoint:13:28,14854
StopPoint:13:282,15006
StopPoint:13:283,15007
StopPoint:13:284,15008
StopPoint:13:285,15009
StopPoint:13:287,15010
StopPoint:13:288,15011
StopPoint:13:291,18744
StopPoint:13:292,18745
StopPoint:13:297,6330
StopPoint:13:298,6331
StopPoint:13:299,15015
StopPoint:13:300,15016
StopPoint:13:301,15017
StopPoint:13:304,15018
StopPoint:13:31,14855
StopPoint:13:310,15019
StopPoint:13:313,15020
StopPoint:13:319,16207
StopPoint:13:32,16199
StopPoint:13:326,15023
StopPoint:13:327,15024
StopPoint:13:329,15025
StopPoint:13:33,16208
StopPoint:13:330,15026
StopPoint:13:331,15027
StopPoint:13:333,15028
StopPoint:13:334,15029
StopPoint:13:335,15030
StopPoint:13:338,15031
StopPoint:13:35,14858
StopPoint:13:36,14859
StopPoint:13:37,14860
StopPoint:13:38,14861
StopPoint:13:386,14945
StopPoint:13:387,15033
StopPoint:13:388,15034
StopPoint:13:39,14862
StopPoint:13:392,15035
StopPoint:13:394,15036
StopPoint:13:395,15037
StopPoint:13:396,15038
StopPoint:13:397,15039
StopPoint:13:40,14863
StopPoint:13:408,15040
StopPoint:13:410,15041
StopPoint:13:413,15042
StopPoint:13:414,15043
StopPoint:13:415,15044
StopPoint:13:416,17410
StopPoint:13:417,17409
StopPoint:13:418,15047
StopPoint:13:419,15048
StopPoint:13:42443,426553
StopPoint:13:43,14864
StopPoint:13:433,15049
StopPoint:13:436,15050
StopPoint:13:438,15051
StopPoint:13:440,15052
StopPoint:13:45,14865
StopPoint:13:450,16354
StopPoint:13:451,16346
StopPoint:13:452,15058
StopPoint:13:456,15059
StopPoint:13:457,15060
StopPoint:13:458,15061
StopPoint:13:459,19868
StopPoint:13:46,14866
StopPoint:13:460,19869
StopPoint:13:461,15062
StopPoint:13:462,15063
StopPoint:13:463,15064
StopPoint:13:464,15065
StopPoint:13:465,15066
StopPoint:13:468,15067
StopPoint:13:469,15068
StopPoint:13:47,14867
StopPoint:13:470,15069
StopPoint:13:471,15070
StopPoint:13:472,15071
StopPoint:13:475,15072
StopPoint:13:476,15073
StopPoint:13:477,15074
StopPoint:13:480,15075
StopPoint:13:481,15076
StopPoint:13:483,18744
StopPoint:13:484,15078
StopPoint:13:485,15079
StopPoint:13:486,15080
StopPoint:13:489,15081
StopPoint:13:49,19758
StopPoint:13:492,15082
StopPoint:13:493,15083
StopPoint:13:496,16907
StopPoint:13:497,16908
StopPoint:13:498,16909
StopPoint:13:499,16910
StopPoint:13:5,14843
StopPoint:13:500,16911
StopPoint:13:501,16912
StopPoint:13:502,16913
StopPoint:13:507,16623
StopPoint:13:508,16622
StopPoint:13:51,14869
StopPoint:13:516,19704
StopPoint:13:517,19705
StopPoint:13:519,19748
StopPoint:13:52,14870
StopPoint:13:520,19749
StopPoint:13:521,19750
StopPoint:13:522,6356
StopPoint:13:523,19752
StopPoint:13:525,15019
StopPoint:13:528,19753
StopPoint:13:529,19754
StopPoint:13:53,14871
StopPoint:13:532,14911
StopPoint:13:533,19756
StopPoint:13:535,19757
StopPoint:13:54,14872
StopPoint:13:543,19758
StopPoint:13:544,19760
StopPoint:13:545,19761
StopPoint:13:546,19762
StopPoint:13:547,19763
StopPoint:13:548,15004
StopPoint:13:549,19765
StopPoint:13:550,14954
StopPoint:13:554,19767
StopPoint:13:555,19832
StopPoint:13:558,19833
StopPoint:13:559,15008
StopPoint:13:56,14873
StopPoint:13:560,19835
StopPoint:13:57,6722
StopPoint:13:58,6723
StopPoint:13:59,14876
StopPoint:13:60,14877
StopPoint:13:61,14878
StopPoint:13:616,15021
StopPoint:13:62,14879
StopPoint:13:63,14880
StopPoint:13:64,14881
StopPoint:13:655,20172
StopPoint:13:656,20173
StopPoint:13:657,20174
StopPoint:13:658,20451
StopPoint:13:659,22288
StopPoint:13:660,21806
StopPoint:13:661,21787
StopPoint:13:662,21788
StopPoint:13:663,21802
StopPoint:13:664,21790
StopPoint:13:665,21791
StopPoint:13:666,21792
StopPoint:13:667,424416
StopPoint:13:668,21794
StopPoint:13:669,21795
StopPoint:13:67,14882
StopPoint:13:670,
StopPoint:13:671,21804
StopPoint:13:672,21797
StopPoint:13:673,21798
StopPoint:13:675,21805
StopPoint:13:676,35956
StopPoint:13:677,35957
StopPoint:13:678,35958
StopPoint:13:679,35959
StopPoint:13:68,19765
StopPoint:13:680,35960
StopPoint:13:69,19761
StopPoint:13:7,14844
StopPoint:13:73,14885
StopPoint:13:75,14886
StopPoint:13:76,14887
StopPoint:13:77,19835
StopPoint:13:8,14845
StopPoint:13:80,16349
StopPoint:13:81,16350
StopPoint:13:82,14891
StopPoint:13:83,6146
StopPoint:13:84,6145
StopPoint:13:87,14894
StopPoint:13:88,14895
StopPoint:13:89,14896
StopPoint:13:90,14897
StopPoint:13:91,14898
StopPoint:13:92,14899
StopPoint:13:97,14900
StopPoint:13:98,6354
StopPoint:13:99,14902
StopPoint:14:10146,5011
StopPoint:14:10147,5012
StopPoint:14:10156,5013
StopPoint:14:10157,5014
StopPoint:14:10471,5015
StopPoint:14:10472,5016
StopPoint:14:11130,5017
StopPoint:14:11131,5018
StopPoint:14:12334,5019
StopPoint:14:12335,5020
StopPoint:14:12336,5021
StopPoint:14:12337,5021
StopPoint:14:13796,5024
StopPoint:14:13797,5024
StopPoint:14:13798,5024
StopPoint:14:13799,5024
StopPoint:14:13808,5026
StopPoint:14:13809,422824
StopPoint:14:14788,5027
StopPoint:14:14845,10101
StopPoint:14:14846,10102
StopPoint:14:14923,12412
StopPoint:14:14924,12413
StopPoint:14:14925,412571
StopPoint:14:14926,412574
StopPoint:14:14927,20175
StopPoint:14:14928,20176
StopPoint:14:14929,20177
StopPoint:14:14930,20178
StopPoint:14:14931,412578
StopPoint:14:14932,412575
StopPoint:14:14933,20179
StopPoint:14:14934,20453
StopPoint:14:14935,20453
StopPoint:14:14936,5021
StopPoint:14:14937,5021
StopPoint:14:14942,25082
StopPoint:14:14943,25083
StopPoint:14:14944,36908
StopPoint:14:14945,36909
StopPoint:14:14946,36910
StopPoint:14:14947,36911
StopPoint:14:14948,36912
StopPoint:14:14949,36913
StopPoint:14:14950,36914
StopPoint:14:14951,36915
StopPoint:14:14952,36916
StopPoint:14:14953,36917
StopPoint:14:14954,36918
StopPoint:14:14955,36919
StopPoint:14:14956,36920
StopPoint:14:14957,36921
StopPoint:14:14958,36922
StopPoint:14:14959,36923
StopPoint:14:14960,36924
StopPoint:14:14962,36925
StopPoint:14:14963,41770
StopPoint:14:14964,41926
StopPoint:14:14965,36926
StopPoint:14:14966,36927
StopPoint:14:14967,36928
StopPoint:14:14968,36929
StopPoint:14:14969,36930
StopPoint:14:14970,36931
StopPoint:14:14971,36932
StopPoint:14:14972,36933
StopPoint:14:14976,423149
StopPoint:14:14977,423150
StopPoint:14:14978,423148
StopPoint:14:14979,423146
StopPoint:14:14980,426121
StopPoint:14:14981,426124
StopPoint:14:14982,426116
StopPoint:14:14983,426117
StopPoint:14:14984,426113
StopPoint:14:14986,426131
StopPoint:14:14988,426129
StopPoint:14:14990,426133
StopPoint:14:14991,426132
StopPoint:14:14992,426118
StopPoint:14:14993,426120
StopPoint:14:14994,426127
StopPoint:14:14995,426125
StopPoint:14:2150,4969
StopPoint:14:2156,4971
StopPoint:14:2163,4973
StopPoint:14:2179,4977
StopPoint:14:2181,4979
StopPoint:14:291,412579
StopPoint:14:292,412602
StopPoint:14:293,412606
StopPoint:14:294,412609
StopPoint:14:299,412603
StopPoint:14:303,412617
StopPoint:14:304,412614
StopPoint:14:305,412613
StopPoint:14:306,412610
StopPoint:14:307,412625
StopPoint:14:308,412622
StopPoint:14:309,412618
StopPoint:14:310,412621
StopPoint:14:311,412633
StopPoint:14:312,412630
StopPoint:14:313,412629
StopPoint:14:314,412626
StopPoint:14:404,4962
StopPoint:14:405,4962
StopPoint:14:410,4963
StopPoint:14:411,4963
StopPoint:14:418,4964
StopPoint:14:419,4964
StopPoint:14:4788,4981
StopPoint:14:4789,4982
StopPoint:14:4791,4983
StopPoint:14:4792,4984
StopPoint:14:4793,4985
StopPoint:14:4796,4988
StopPoint:14:4797,4989
StopPoint:14:4798,4990
StopPoint:14:4799,4991
StopPoint:14:4800,4992
StopPoint:14:4801,4993
StopPoint:14:4802,4994
StopPoint:14:4803,4995
StopPoint:14:4804,4996
StopPoint:14:4805,4997
StopPoint:14:4806,4998
StopPoint:14:4808,4999
StopPoint:14:514,4965
StopPoint:14:515,4966
StopPoint:14:516,4967
StopPoint:14:517,4968
StopPoint:14:8530,5000
StopPoint:14:8531,5001
StopPoint:14:9243,5002
StopPoint:14:9244,5003
StopPoint:14:9285,5004
StopPoint:14:9286,5005
StopPoint:14:9297,5006
StopPoint:14:9298,5007
StopPoint:14:9352,5008
StopPoint:14:9366,3066
StopPoint:14:9367,3067
StopPoint:15:1,411676
StopPoint:15:10,34444
StopPoint:15:100,34510
StopPoint:15:101,34511
StopPoint:15:102,32298
StopPoint:15:103,411703
StopPoint:15:104,32301
StopPoint:15:105,32300
StopPoint:15:106,32303
StopPoint:15:107,32302
StopPoint:15:108,14022
StopPoint:15:109,14021
StopPoint:15:11,34445
StopPoint:15:110,34516
StopPoint:15:111,34517
StopPoint:15:112,34518
StopPoint:15:113,13499
StopPoint:15:114,13498
StopPoint:15:115,34521
StopPoint:15:117,34522
StopPoint:15:118,14023
StopPoint:15:119,34524
StopPoint:15:12,34446
StopPoint:15:120,34525
StopPoint:15:121,14028
StopPoint:15:122,34527
StopPoint:15:124,34528
StopPoint:15:125,34529
StopPoint:15:126,34530
StopPoint:15:127,34531
StopPoint:15:128,34532
StopPoint:15:13,34447
StopPoint:15:130,34533
StopPoint:15:131,34534
StopPoint:15:132,34535
StopPoint:15:133,34536
StopPoint:15:134,34537
StopPoint:15:135,34538
StopPoint:15:139,13674
StopPoint:15:14,34448
StopPoint:15:140,34540
StopPoint:15:141,34541
StopPoint:15:142,34542
StopPoint:15:143,34543
StopPoint:15:145,34544
StopPoint:15:146,32320
StopPoint:15:148,34898
StopPoint:15:15,34449
StopPoint:15:151,34547
StopPoint:15:157,34548
StopPoint:15:158,34549
StopPoint:15:159,41730
StopPoint:15:16,34450
StopPoint:15:160,34551
StopPoint:15:162,34552
StopPoint:15:163,34553
StopPoint:15:164,34554
StopPoint:15:166,411688
StopPoint:15:169,34555
StopPoint:15:17,34451
StopPoint:15:172,34556
StopPoint:15:173,34557
StopPoint:15:174,34558
StopPoint:15:175,34559
StopPoint:15:176,411700
StopPoint:15:177,34561
StopPoint:15:178,34562
StopPoint:15:179,34563
StopPoint:15:180,34564
StopPoint:15:181,34565
StopPoint:15:182,34566
StopPoint:15:184,14020
StopPoint:15:186,34568
StopPoint:15:187,34569
StopPoint:15:188,34570
StopPoint:15:19,34452
StopPoint:15:190,34571
StopPoint:15:192,34572
StopPoint:15:193,34573
StopPoint:15:196,34574
StopPoint:15:197,34575
StopPoint:15:198,34576
StopPoint:15:199,34577
StopPoint:15:2,32192
StopPoint:15:20,34453
StopPoint:15:200,34578
StopPoint:15:201,15137
StopPoint:15:202,32311
StopPoint:15:203,32312
StopPoint:15:204,34580
StopPoint:15:205,34581
StopPoint:15:207,34582
StopPoint:15:208,34583
StopPoint:15:209,34584
StopPoint:15:21,34454
StopPoint:15:210,32318
StopPoint:15:211,34585
StopPoint:15:214,34586
StopPoint:15:215,34587
StopPoint:15:22,34455
StopPoint:15:220,34588
StopPoint:15:222,34589
StopPoint:15:223,34590
StopPoint:15:224,34591
StopPoint:15:225,34592
StopPoint:15:226,34593
StopPoint:15:228,34594
StopPoint:15:229,34595
StopPoint:15:23,34456
StopPoint:15:230,34596
StopPoint:15:231,34597
StopPoint:15:232,34598
StopPoint:15:239,34599
StopPoint:15:24,34457
StopPoint:15:240,34600
StopPoint:15:241,32297
StopPoint:15:242,34601
StopPoint:15:243,34602
StopPoint:15:244,34603
StopPoint:15:245,34604
StopPoint:15:247,34605
StopPoint:15:249,13422
StopPoint:15:25,32290
StopPoint:15:251,13933
StopPoint:15:252,13555
StopPoint:15:253,34609
StopPoint:15:255,34610
StopPoint:15:256,32296
StopPoint:15:257,32295
StopPoint:15:258,34611
StopPoint:15:259,34612
StopPoint:15:260,34613
StopPoint:15:262,34614
StopPoint:15:263,34615
StopPoint:15:264,9947
StopPoint:15:265,34617
StopPoint:15:266,4059
StopPoint:15:267,13767
StopPoint:15:268,13766
StopPoint:15:269,34621
StopPoint:15:27,32191
StopPoint:15:270,34622
StopPoint:15:271,32876
StopPoint:15:272,32877
StopPoint:15:273,34625
StopPoint:15:274,4123
StopPoint:15:275,9292
StopPoint:15:276,4125
StopPoint:15:277,34629
StopPoint:15:278,4137
StopPoint:15:279,34631
StopPoint:15:283,34632
StopPoint:15:284,34633
StopPoint:15:285,411694
StopPoint:15:286,34635
StopPoint:15:288,34636
StopPoint:15:289,34637
StopPoint:15:29,34460
StopPoint:15:290,34638
StopPoint:15:291,34639
StopPoint:15:292,34640
StopPoint:15:293,34641
StopPoint:15:294,34642
StopPoint:15:295,34643
StopPoint:15:296,34644
StopPoint:15:297,34645
StopPoint:15:298,411691
StopPoint:15:299,411692
StopPoint:15:3,34437
StopPoint:15:30,34461
StopPoint:15:300,411697
StopPoint:15:301,411699
StopPoint:15:302,34650
StopPoint:15:303,34651
StopPoint:15:304,34652
StopPoint:15:305,411701
StopPoint:15:306,34654
StopPoint:15:307,34655
StopPoint:15:33,34462
StopPoint:15:34,411675
StopPoint:15:344,4243
StopPoint:15:345,34657
StopPoint:15:346,34658
StopPoint:15:347,34659
StopPoint:15:348,13958
StopPoint:15:349,13957
StopPoint:15:35,411959
StopPoint:15:351,32322
StopPoint:15:352,34662
StopPoint:15:354,34663
StopPoint:15:355,34664
StopPoint:15:356,34665
StopPoint:15:358,34666
StopPoint:15:36,32176
StopPoint:15:362,411677
StopPoint:15:368,4067
StopPoint:15:369,4067
StopPoint:15:37,423109
StopPoint:15:370,34670
StopPoint:15:371,34671
StopPoint:15:374,424444
StopPoint:15:376,34672
StopPoint:15:378,34673
