stop_area_id,lat,lon,name,osm:STIF:zone,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:alt_name,osm:alt_ref:FR:uic8,osm:alt_uic_ref,osm:amenity,osm:bus,osm:description,osm:line:SNCF,osm:metro,osm:name,osm:name:CIF,osm:name:RATP,osm:name:RER,osm:name:TZen1,osm:name:Tice,osm:name:de,osm:name:es,osm:name:fr,osm:name:it,osm:name:pt,osm:name:ru,osm:network,osm:official_name,osm:old_name,osm:old_name:1889-~1900,osm:old_name:2006-12-15-~2010,osm:old_name:~1900-2006-12-15,osm:old_name:~2010-2012,osm:opening_hours,osm:operator,osm:platforms,osm:public_transport,osm:public_transport:version,osm:rail,osm:railway,osm:ref,osm:ref:FR:RATP,osm:ref:FR:STIF,osm:ref:FR:uic8,osm:ref:structurae,osm:short_name,osm:site,osm:source,osm:source:name,osm:station,osm:subway,osm:train,osm:tram,osm:tramway,osm:type,osm:type:RATP,osm:uic_name,osm:uic_ref,osm:wheelchair,osm:wikidata,osm:wikipedia
StopArea:Relation:7731126,48.8489809,2.2981916,La Motte-Picquet - Grenelle (6),,,,,,,,,,,,,La Motte-Picquet - Grenelle (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731127,48.8489809,2.2981916,"La Motte-Picquet - Grenelle (8, 10)",,,,,,,,,,,,,"La Motte-Picquet - Grenelle (8, 10)",,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731128,48.8546647,2.3060728,École Militaire,,,,,,,,,,,,,École Militaire,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731129,48.857560199999995,2.3103233999999997,La Tour Maubourg,,,,,,,,,,,,,La Tour Maubourg,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731130,48.8723362,2.3100826999999997,Saint-Philippe du Roule,,,,,,,,,,,,,Saint-Philippe du Roule,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731131,48.8649686,2.3006256,Alma-Marceau,,,,,,,,,,,,,Alma-Marceau,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731132,48.8575009,2.285778,Passy,,,,,,,,,,,,,Passy,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731133,48.8461584,2.2783035,Javel - André Citroën,,,,,,,,,,,,,Javel - André Citroën,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731134,48.845616299999996,2.3095848,Sèvres-Lecourbe,,,,,,,,,,,,,Sèvres-Lecourbe,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731135,48.8463852,2.3402917,Luxembourg,,,,,,,,,,,,,Luxembourg,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731136,48.8150196,2.4217315999999998,École Vétérinaire de Maisons-Alfort,,,,,,,,,,,,,École Vétérinaire de Maisons-Alfort,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731137,48.8090371,2.4347211,Maisons-Alfort — Stade,,,,,,,,,,,,,Maisons-Alfort — Stade,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731138,48.8033311,2.4456085,Maisons-Alfort — Les Juilliottes,,,,,,,,,,,,,Maisons-Alfort — Les Juilliottes,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731139,48.8322315,2.3990408,Porte de Charenton,,,,,,,,,,,,,Porte de Charenton,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731140,48.8352765,2.4061775,Porte Dorée,,,,,,,,,,,,,Porte Dorée,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731141,48.8454473,2.4292637,Bérault,,,,,,,,,,,,,Bérault,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731142,48.865335699999996,2.4166819999999998,Gallieni,,,,,,,,,,,,,Gallieni,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731143,48.857946,2.4357587,Croix de Chavaux,,,,,,,,,,,,,Croix de Chavaux,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731144,48.8558145,2.4237108,Robespierre,,,,,,,,,,,,,Robespierre,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731145,48.8974039,2.385591,Porte de la Villette,,,,,,,,,,,,,Porte de la Villette,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731146,48.894728199999996,2.3823046,Corentin Cariou,,,,,,,,,,,,,Corentin Cariou,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731147,48.890851299999994,2.3773681,Crimée,,,,,,,,,,,,,Crimée,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731148,48.888649199999996,2.3926738,Porte de Pantin,,,,,,,,,,,,,Porte de Pantin,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731149,48.8870606,2.3866783,Ourcq,,,,,,,,,,,,,Ourcq,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731150,48.8755038,2.3990508999999998,Télégraphe,,,,,,,,,,,,,Télégraphe,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731151,48.8750834,2.3893554999999997,Jourdain,,,,,,,,,,,,,Jourdain,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731152,48.815336699999996,2.2970254999999997,Malakoff - Rue Étienne Dolet,,,,,,,,,,,,,Malakoff - Rue Étienne Dolet,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731153,48.8159011,2.3773455,Pierre et Marie Curie,,,,,,,,,,,,,Pierre et Marie Curie,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731154,48.8109896,2.3839962999999997,Mairie d'Ivry,,,,,,,,,,,,,Mairie d'Ivry,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731155,48.869500099999996,2.3366804,Quatre Septembre,,,,,,,,,,,,,Quatre Septembre,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731156,48.841519399999996,2.3080031,Volontaires,,,,,,,,,,,,,Volontaires,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731157,48.8429211,2.3126058,Pasteur (12),,,,,,,,,,,,,Pasteur (12),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731158,48.8429211,2.3126058,Pasteur (6),,,,,,,,,,,,,Pasteur (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731159,48.8317799,2.3140252,Plaisance,,,,,,,,,,,,,Plaisance,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731160,48.8386332,2.3224866,Gaîté,,,,,,,,,,,,,Gaîté,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731161,48.8312847,2.3298549,Mouton-Duvernet,,,,,,,,,,,,,Mouton-Duvernet,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731162,48.8242425,2.3256856,Porte d'Orléans,,,,,,,,,,,,,Porte d'Orléans,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731163,48.810328,2.3622359,Le Kremlin-Bicêtre,,,,,,,,,,,,,Le Kremlin-Bicêtre,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731164,48.8051317,2.3637903,Villejuif - Léo Lagrange,,,,,,,,,,,,,Villejuif - Léo Lagrange,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731165,48.8190866,2.359533,Porte d'Italie,,,,,,,,,,,,,Porte d'Italie,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731166,48.8270333,2.3664158,Olympiades,,,,,,,,,,,,,Olympiades,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731167,48.833548099999994,2.3859540999999997,Cour Saint-Émilion,,,,,,,,,,,,,Cour Saint-Émilion,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731168,48.864585899999994,2.4088089999999998,Porte de Bagnolet,,,,,,,,,,,,,Porte de Bagnolet,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731169,48.8559237,2.3949195,Alexandre Dumas,,,,,,,,,,,,,Alexandre Dumas,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731170,48.845075099999995,2.40108,Picpus,,,,,,,,,,,,,Picpus,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731171,48.8473591,2.3868055,Reuilly - Diderot (8),,,,,,,,,,,,,Reuilly - Diderot (8),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731172,48.8473591,2.3868055,Reuilly - Diderot (1),,,,,,,,,,,,,Reuilly - Diderot (1),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731173,48.8501609,2.3842222,Faidherbe — Chaligny,,,,,,,,,,,,,Faidherbe — Chaligny,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731174,48.8370762,2.3729066,Quai de la Gare,,,,,,,,,,,,,Quai de la Gare,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731175,48.849948399999995,2.3487755999999997,Maubert Mutualité,,,,,,,,,,,,,Maubert Mutualité,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731176,48.8429053,2.3522772,Place Monge,,,,,,,,,,,,,Place Monge,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731177,48.8356445,2.3527513,Les Gobelins,,,,,,,,,,,,,Les Gobelins,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731179,48.844395399999996,2.3175634,Falguière,,,,,,,,,,,,,Falguière,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731180,48.849142699999994,2.3218878,Vaneau,,,,,,,,,,,,,Vaneau,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731181,48.8481093,2.3278803,Rennes,,,,,,,,,,,,,Rennes,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731182,48.851100599999995,2.3307246999999998,Saint-Sulpice,,,,,,,,,,,,,Saint-Sulpice,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731183,48.8528994,2.3349474,Mabillon,,,,,,,,,,,,,Mabillon,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731184,48.8510699,2.344207,Cluny - La Sorbonne,,,,,,,,,,,,,Cluny - La Sorbonne,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731185,48.8513954,2.3618174,Sully - Morland,,,,,,,,,,,,,Sully - Morland,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731186,48.8553789,2.3603522,Saint-Paul,,,,,,,,,,,,,Saint-Paul,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731187,48.874928,2.340364,Le Peletier,,,,,,,,,,,,,Le Peletier,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731188,48.884004999999995,2.3037188,Wagram,,,,,,,,,,,,,Wagram,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731189,48.847340599999995,2.2686929,Église d'Auteuil,,,,,,,,,,,,,Église d'Auteuil,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731190,48.831727699999995,2.2373655,Billancourt,,,,,,,,,,,,,Billancourt,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731191,48.937249,2.3596775,Basilique de Saint-Denis,,,,,,,,,,,,,Basilique de Saint-Denis,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731192,48.9196561,2.3438753,Carrefour Pleyel,,,,,,,,,,,,,Carrefour Pleyel,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731193,48.7869402,2.3673857,Villejuif–Louis Aragon,,,,,,,,,,,,,Villejuif–Louis Aragon,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731194,48.8959769,2.2229745999999997,Nanterre Préfecture,,,,,,,,,,,,,Nanterre Préfecture,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731195,48.8391017,2.6336866999999997,Lognes - Le Mandinet,,,,,,,,,,,,,Lognes - Le Mandinet,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731196,48.839552999999995,2.6543891,Torcy,,,,,,,,,,,,,Torcy,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731197,48.779755599999994,2.4594503999999997,Créteil — Préfecture (Hôtel de Ville),,,,,,,,,,,,,Créteil — Préfecture (Hôtel de Ville),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731198,48.7687211,2.4643843999999997,Créteil — Pointe du Lac,,,,,,,,,,,,,Créteil — Pointe du Lac,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731199,48.8408076,2.5517222999999998,Noisy-le-Grand - Mont d'Est,,,,,,,,,,,,,Noisy-le-Grand - Mont d'Est,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731200,48.7800909,2.2812665,Robinson,,,,,,,,,,,,,Robinson,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731201,48.895157399999995,2.1958108,Nanterre - Ville,,,,,,,,,,,,,Nanterre - Ville,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731202,48.8881878,2.1739048,Rueil-Malmaison,,,,,,,,,,,,,Rueil-Malmaison,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731203,48.8985657,2.0950158,Saint-Germain-en-Laye,,,,,,,,,,,,,Saint-Germain-en-Laye,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731204,48.8769205,2.406269,Porte des Lilas (3bis),,,,,,,,,,,,,Porte des Lilas (3bis),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731205,48.865758899999996,2.3344261,Pyramides (14),,,,,,,,,,,,,Pyramides (14),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731206,48.8779888,2.2817745,Porte Mailllot,,,,,,,,,,,,,Porte Mailllot,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731207,48.8468544,2.3166374999999997,Duroc (10),,,,,,,,,,,,,Duroc (10),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731208,48.8468544,2.3166374999999997,Duroc (13),,,,,,,,,,,,,Duroc (13),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731209,48.8439336,2.3241027,Montparnasse-Bienvenüe (12),,,,,,,,,,,,,Montparnasse-Bienvenüe (12),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731210,48.8421016,2.321074,Montparnasse-Bienvenüe (6),,,,,,,,,,,,,Montparnasse-Bienvenüe (6),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731211,48.8439336,2.3241027,Montparnasse-Bienvenüe (4),,,,,,,,,,,,,Montparnasse-Bienvenüe (4),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731212,48.844774799999996,2.3287785999999997,Notre-Dame des Champs,,,,,,,,,,,,,Notre-Dame des Champs,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731213,48.8471196,2.3270286,Saint-Placide,,,,,,,,,,,,,Saint-Placide,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731214,48.8609213,2.3144951,Invalides (8),,,,,,,,,,,,,Invalides (8),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731216,48.8645954,2.3984527,Gambetta (3bis),,,,,,,,,,,,,Gambetta (3bis),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,yes,,,,public_transport,,,,,,
StopArea:Relation:7731217,48.8488721,2.3969887,Nation (9),,,,,,,,,,,,,Nation (9),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731218,48.8488721,2.3969887,Nation (6),,,,,,,,,,,,,Nation (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731219,48.8488721,2.3969887,Nation (1),,,,,,,,,,,,,Nation (1),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731220,48.8740398,2.2965457,Charles de Gaulle — Étoile (6),,,,,,,,,,,,,Charles de Gaulle — Étoile (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731221,48.8740398,2.2965457,Charles de Gaulle — Étoile (1),,,,,,,,,,,,,Charles de Gaulle — Étoile (1),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731222,48.8740398,2.2965457,Charles de Gaulle — Étoile (2),,,,,,,,,,,,,Charles de Gaulle — Étoile (2),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731223,48.852987,2.3688579,Bastille (8),,,,,,,,,,,,,Bastille (8),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731224,48.852987,2.3688579,Bastille (1),,,,,,,,,,,,,Bastille (1),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731225,48.884241599999996,2.3670741,Stalingrad (7),,,,,,,,,,,,,Stalingrad (7),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731226,48.8843331,2.365048,Stalingrad (5),,,,,,,,,,,,,Stalingrad (5),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731227,48.8724862,2.3767343999999997,Belleville (2),,,,,,,,,,,,,Belleville (2),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731228,48.8401673,2.3948445,Daumesnil (6),,,,,,,,,,,,,Daumesnil (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731229,48.862662099999994,2.3874819,Père Lachaise (2),,,,,,,,,,,,,Père Lachaise (2),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731230,48.882428999999995,2.3372862,Pigalle (2),,,,,,,,,,,,,Pigalle (2),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731231,48.882219199999994,2.3371717,Pigalle (12),,,,,,,,,,,,,Pigalle (12),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731232,48.8837627,2.3497898999999998,Barbès - Rochechouard (4),,,,,,,,,,,,,Barbès - Rochechouard (4),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731236,48.8835931,2.3278672,Place de Clichy (13),,,,,,,,,,,,,Place de Clichy (13),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731237,48.8309091,2.3547951,Place d'Italie (7),,,,,,,,,,,,,Place d'Italie (7),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731238,48.8309091,2.3547951,Place d'Italie (5),,,,,,,,,,,,,Place d'Italie (5),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731239,48.8309091,2.3547951,Place d'Italie (6),,,,,,,,,,,,,Place d'Italie (6),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731240,48.8690339,2.3099266,Franklin D. Roosevelt (9),,,,,,,,,,,,,Franklin D. Roosevelt (9),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731241,48.8736792,2.3273189,Havre - Caumartin (3),,,,,,,,,,,,,Havre - Caumartin (3),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731242,48.870908,2.3321948999999997,Opéra (3),,,,,,,,,,,,,Opéra (3),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731243,48.870908,2.3321948999999997,Opéra (7),,,,,,,,,,,,,Opéra (7),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731244,48.8826568,2.370434,Jaurès (2),,,,,,,,,,,,,Jaurès (2),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731245,48.8826568,2.370434,Jaurès (5),,,,,,,,,,,,,Jaurès (5),,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731246,49.0100804,2.5613389,Terminal 3 - Roissypole,,,,,,,,,,,,,Terminal 3 - Roissypole,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731247,48.8694436,2.3251705,Madeleine (14),,,,,,,,,,,,,Madeleine (14),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731248,48.8694436,2.3251705,Madeleine (12),,,,,,,,,,,,,Madeleine (12),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7731249,48.866238499999994,2.3525513,Réaumur - Sébastopol (4),,,,,,,,,,,,,Réaumur - Sébastopol (4),,,,,,,,,,,,,,,,,,,,,,stop_area,,,subway,,,,,,,,,,,,,,,public_transport,,,,,,
